C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_42_268.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_42_268.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_42_268.jpg,0,0,0,10.3723
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_42_337.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_42_337.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_42_337.jpg,0,0,0,10.30971
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_42_402.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_42_402.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_42_402.jpg,0,0,0,10.24749
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_42_486.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_42_486.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_42_486.jpg,0,0,0,10.14467
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_42_553.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_42_553.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_42_553.jpg,0,0,0,10.08347
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_42_622.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_42_622.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_42_622.jpg,0,0,0,10.02262
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_42_691.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_42_691.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_42_691.jpg,0,0,0,9.942057
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_42_758.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_42_758.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_42_758.jpg,0,0,0,9.882061
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_42_829.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_42_829.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_42_829.jpg,0,0,0,9.802628
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_42_900.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_42_900.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_42_900.jpg,0,0,0,9.743471
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_42_971.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_42_971.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_42_971.jpg,0,0,0,9.665152
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_43_038.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_43_038.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_43_038.jpg,0,0,0,9.606825
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_43_111.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_43_111.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_43_111.jpg,0,0,0,9.52962
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_43_181.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_43_181.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_43_181.jpg,0,0,0,9.472143
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_43_253.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_43_253.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_43_253.jpg,0,0,0,9.396007
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_43_324.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_43_324.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_43_324.jpg,0,0,0,9.320484
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_43_397.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_43_397.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_43_397.jpg,0,0,0,9.264237
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_43_466.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_43_466.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_43_466.jpg,0,0,0,9.189773
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_43_534.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_43_534.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_43_534.jpg,0,0,0,9.134317
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_43_601.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_43_601.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_43_601.jpg,0,0,0,9.079197
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_43_672.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_43_672.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_43_672.jpg,0,0,0,9.006219
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_43_742.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_43_742.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_43_742.jpg,0,0,0,8.951872
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_43_814.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_43_814.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_43_814.jpg,0,0,0,8.879921
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_43_886.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_43_886.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_43_886.jpg,0,0,0,8.80855
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_43_959.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_43_959.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_43_959.jpg,0,0,0,8.755399
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_44_029.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_44_029.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_44_029.jpg,0,0,0,8.685028
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_44_098.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_44_098.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_44_098.jpg,0,0,0,8.632622
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_44_170.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_44_170.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_44_170.jpg,0,0,0,8.563237
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_44_240.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_44_240.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_44_240.jpg,0,0,0,8.511565
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_44_312.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_44_312.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_44_312.jpg,0,0,0,8.443154
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_44_382.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_44_382.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_44_382.jpg,0,0,0,8.392207
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_44_453.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_44_453.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_44_453.jpg,0,0,0,8.324756
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_44_525.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_44_525.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_44_525.jpg,0,0,0,8.257847
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_44_594.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_44_594.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_44_594.jpg,0,0,0,8.208018
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_44_665.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_44_665.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_44_665.jpg,0,0,0,8.142048
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_44_734.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_44_734.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_44_734.jpg,0,0,0,8.092919
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_44_809.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_44_809.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_44_809.jpg,0,0,0,8.027874
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_44_880.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_44_880.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_44_880.jpg,0,0,0,7.979434
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_44_952.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_44_952.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_44_952.jpg,0,0,0,7.915301
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_45_022.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_45_022.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_45_022.jpg,0,0,0,7.86754
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_45_093.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_45_093.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_45_093.jpg,0,0,0,7.804305
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_45_162.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_45_162.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_45_162.jpg,0,0,0,7.757213
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_45_234.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_45_234.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_45_234.jpg,0,0,0,7.694866
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_45_303.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_45_303.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_45_303.jpg,0,0,0,7.648434
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_45_374.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_45_374.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_45_374.jpg,0,0,0,7.586962
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_45_442.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_45_442.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_45_442.jpg,0,0,0,7.541183
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_45_513.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_45_513.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_45_513.jpg,0,0,0,7.480572
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_45_585.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_45_585.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_45_585.jpg,0,0,0,7.420449
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_45_657.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_45_657.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_45_657.jpg,0,0,0,7.375674
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_45_730.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_45_730.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_45_730.jpg,0,0,0,7.316395
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_45_801.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_45_801.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_45_801.jpg,0,0,0,7.272249
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_45_876.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_45_876.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_45_876.jpg,0,0.1664403,0,7.284232
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_45_948.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_45_948.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_45_948.jpg,0,0.3839562,0,7.507657
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_46_019.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_46_019.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_46_019.jpg,0,0.5962473,0,7.832329
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_46_090.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_46_090.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_46_090.jpg,0,0.8086715,0,8.461834
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_46_160.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_46_160.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_46_160.jpg,0,1,0,9.068142
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_46_236.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_46_236.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_46_236.jpg,0,1,0,9.962245
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_46_309.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_46_309.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_46_309.jpg,-0.05,1,0,10.84876
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_46_382.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_46_382.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_46_382.jpg,-0.2,1,0,11.59612
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_46_454.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_46_454.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_46_454.jpg,-0.4,1,0,12.41844
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_46_530.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_46_530.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_46_530.jpg,0,0.8296462,0,13.18898
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_46_599.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_46_599.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_46_599.jpg,0,0.6238039,0,13.40281
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_46_672.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_46_672.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_46_672.jpg,0,0.4062436,0,13.89079
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_46_745.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_46_745.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_46_745.jpg,0,0.1876429,0,14.06654
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_46_819.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_46_819.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_46_819.jpg,0,0,0,14.07776
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_46_898.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_46_898.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_46_898.jpg,0,0.1788744,0,13.96463
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_46_978.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_46_978.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_46_978.jpg,-0.2,0.4189179,0,14.22925
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_47_056.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_47_056.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_47_056.jpg,-0.4,0.6518514,0,14.67548
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_47_134.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_47_134.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_47_134.jpg,-0.6000001,0.8889417,0,15.20914
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_47_216.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_47_216.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_47_216.jpg,-0.8000001,1,0,15.8437
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_47_295.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_47_295.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_47_295.jpg,0,1,0,16.58657
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_47_370.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_47_370.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_47_370.jpg,0,1,0,17.41023
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_47_446.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_47_446.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_47_446.jpg,0,1,0,18.23872
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_47_519.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_47_519.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_47_519.jpg,0,1,0,18.71729
C:\Users\mohamad\Desktop\Car_Data\IMG\center_2021_01_03_21_55_47_593.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\left_2021_01_03_21_55_47_593.jpg,C:\Users\mohamad\Desktop\Car_Data\IMG\right_2021_01_03_21_55_47_593.jpg,0,1,0,19.5426
